# Image measurements for the Roma bundle demos in DBAT.
# Format: Image id, OP id, x, y
24,11671,1000.4921,2209.6560
24,11672,2508.3740, 531.8492
24,11673,1593.3511,1664.5903
24,11674,1499.8313,1718.1517
24,10029,1635.0247,2279.0518
24,11675,1295.5760,2108.1577
24,11676,1253.9202,1862.6101
24,10203,2227.7451,1353.7758
24,11677, 853.6528,2424.0298
24,10766,1522.9554,2071.2124
24,11678,1247.6451,2000.4116
24,11679,2543.8999, 523.7900
24,11680,2487.0493,1251.3425
24,11681,2727.1292, 320.1050
24,11682,2292.2988,1257.9792
24,11684,2000.2843, 692.6821
24,11685,2566.1086, 305.5106
24,11686,2707.8579, 506.0220
24,11687,1352.0553,1821.8401
24,11688,1856.8960,2943.9375
24,11689,2213.3176, 687.4305
24,11690,1456.6716,1568.8525
24,11691,3125.4209, 586.5911
24,10781,1302.1060,1878.1852
24,11692,2535.8076, 394.2241
24,11693,2278.8157, 949.6770
24,11694,2374.3816,1409.9861
24,11695,1325.9050,2064.9797
24,11696,1530.5586,1568.6812
24,11697,2062.4778,2721.2031
24,11698,1366.6003,2011.9824
24,11699,2841.8022, 408.2628
24,11700,2694.5151, 466.5878
24,11701,1133.1816,1976.0461
24,11702,2732.4099,2020.6284
24,11703,1259.2656,2018.6572
24,10201,2802.9194, 299.4203
24,11704,2280.7458,2051.4058
24,11705,1361.0922,1673.7805
24,11706,1363.9545,2030.2573
24,11707,1823.7573,1059.5569
24,11708,2501.9810, 453.3914
24,11709,2202.1658,3282.1672
24,11710,3595.9775,1563.9528
24,11711,2235.0366,1592.9453
24,11712,1678.6647,2979.0388
24,11713, 758.0236,2623.9041
24,11714,1283.9735,2623.4429
24,11715,2649.3257,1223.1472
24,11716, 849.9358,2489.4053
24,11717,1402.9436,1853.5649
24,11718,3183.1292, 535.6904
24,11719,1400.0258,1779.5908
24,11720,1906.6707,2926.8386
24,11721, 911.7184,2470.5313
24,11722,2916.1775, 508.3691
24, 9441,2467.9116,1245.2151
24,11723,3337.3508, 756.0333
24,11724,2271.6987,1397.8418
24,11725,3584.1353, 467.8729
24, 9774,2301.6636,1360.2272
24,11726,2441.0845,1474.8600
24,11727,1585.5272,2139.4980
24,11728,2182.3716, 706.7073
24,11729,2795.8752,1205.8152
24,11731,2219.6738,1608.2694
24,11732,2453.2153,1281.7526
24,11733,1470.5590,2231.6003
24,11735,2261.8069,1016.5058
24,11736,1441.6874,1493.7712
24,11737,2058.9043, 621.7422
24,10209,1657.3264,2746.5522
24,11738,1123.7717,2012.9712
24,11739,1809.2161,1081.7051
24,11740,2178.8093,2009.2896
24,11741,2112.3752,1829.9561
24, 9444,2795.0845, 322.8761
24,11742,2099.9390, 855.6517
24,11743,1660.2289,2523.6248
24,11744,1527.7146,2341.7791
24,11745, 845.0798,2399.4021
24,11746,1082.1158,2116.9385
24,11747,1818.0137,1100.3376
24,10672,1925.0112,2931.6277
24,11748,2206.9692, 585.0438
24,11749,2152.4158,1792.7454
24,11750,1856.4725,2337.0005
24,11751,1535.1508,2437.9585
24,11752,2801.3264, 380.0316
24,11753,3595.1035,1617.7819
24,11754,1214.1052,1887.1899
24,11755,1775.1378,2576.9604
24,11756,1257.0586,2104.1091
24,11757,2249.0688,1599.2390
24,11758,3062.9858, 651.2278
24,11759,2174.3823, 629.8753
24,10444,1337.9443,1882.6010
24,11760,1856.5894,1622.9097
24,11761,2326.9985,2096.5823
24,11762,1220.6051,1860.2935
24,11763,2611.0811, 401.9485
24,11764,2342.6816,1429.4480
24,11765,1430.5017,1511.2062
24,11766,1075.6962,2091.1121
24,11767,1428.6021,2212.6289
24,11768,2136.6780,1562.9519
24,11769,2455.5496,1040.0264
24,11770, 718.9433,2646.0229
24,11771,1424.5072,1578.9894
24,11772,2382.1965,2085.3901
24,10160,1625.4286,2600.1177
24,11773,2320.2883,1262.7584
24,11774,2690.0381, 386.0305
24,11775,2074.3315, 756.6795
24,11776,3065.9211, 213.5209
24,11777,1737.0715,2573.2080
24,11778,2286.5737, 288.9738
24, 9704,2500.7158, 513.6002
24,11779,1854.2548,1013.1735
24,11780,1213.6710,2002.6948
24,11781,2565.8550, 587.2211
24,11782,1948.9225,1945.0509
24,11783, 879.2860,2583.1584
24,11784,2401.2878,2004.4797
24,11785,1960.8000,1489.4075
24,11786,2047.9869, 666.1897
24,11787,2317.2397,2039.8621
24,11788,2269.5830,1618.2252
24,11789,2164.7090,1543.9418
24,11790,1981.6735,2780.3977
24,11791,1837.7708,1639.8470
24,11792,1694.1147,2392.8813
24,11793,1421.1970,1526.9993
24, 9812,3077.2251, 243.4748
24,11794,2056.7388,1414.8275
24,11795,2192.2178,1662.8784
24, 9904,1861.8151,2315.4360
24,10463, 782.2003,2585.1206
24,11796,1978.1516,2616.0383
24,11797,1421.5496,1727.5107
24,11798,1534.9912,2566.4341
24,11799,2728.9080, 126.2832
24,11800,1694.8457,1739.3232
24,11801,1638.3008,2818.3657
24,11802,2407.9314, 767.2121
24,11803,2585.0425, 304.5636
24,11804,1745.9933,2090.2136
24,11805,2889.8867,1370.4393
24,11806,2991.0603, 109.4337
24, 9214,2633.5642, 354.8299
24,11807,2394.0747,1404.6370
24,11808,1563.9375,2269.4851
24,11809,2351.6563,1721.5646
24,11810,2497.0195,1452.2361
24,11811,2587.2026,1410.3600
24,11812,1921.9858, 825.2905
24,11813,3226.3091,1819.4030
24,11814,3116.2327, 325.8623
24,11815,2016.2239,2287.2732
24,11816, 871.3611,2553.3572
24,11817,1251.3782,1959.3552
24,11819, 943.5531,2538.0398
24,11820,1381.8900,1640.9932
24,11821,3656.1172, 777.8130
24,11822,2330.2617,2696.3872
24,11823,1454.5063,1550.7419
24,11824,2126.2869,1798.3970
24,11825, 817.1622,2491.8486
24,11827,3608.8765, 158.9696
24,11828,1259.6376,1833.7616
24,11829,2675.6719,1449.1744
24,11830,2240.6416, 714.5681
24,11831,2479.1123, 991.9131
24,11832,1438.8062,2233.3989
24,11833,3176.3340, 639.1025
24,11834,2821.7454, 443.8273
24,11835,3470.0225,1277.8938
24,11836,1680.6575,1650.9004
24,11837,3598.4429, 319.4136
24,11838,1904.4033,2582.1199
24, 9292,2231.2266,1325.1764
24,11839,1861.3350,2987.6428
24,11840,1757.1393,2660.3438
24,11841,1753.5029,1413.4468
24,11842,2116.6011,3187.3755
24,11843,2149.4165,3108.1333
24,11844,1916.5505,2249.4158
24,11845,1371.0223,1829.2146
24,11225,2923.5100, 360.0357
24,11846,1616.9211,2179.4346
24,11848,2567.2590,1231.8865
24,11849, 865.1028,2489.7512
24,11850,2009.9902, 789.3324
24,11851,2202.6233,2091.6421
24,11852,2240.3918, 337.0724
24,11853,3113.2280, 569.5809
24,11854,3115.4526, 624.3245
24,11855,2373.9373,1625.8077
24,11856,1496.2791,3161.4014
24,11857,2376.5706,1949.4534
24,11859,2273.2910,2542.0032
24,11860,3244.3247, 491.9293
24,11861,1135.5153,1994.6992
24,11862,2935.1870, 269.9875
24,11863,2874.8882,1996.9117
24,11865,3622.8416,1580.1204
24,11866,3702.0845, 710.0198
24,11867,1396.6023,1766.1179
24,11868,2384.9417,1423.6880
24,11869,1862.8776, 972.4100
24,11870,2502.6338, 165.9255
24,11871,3068.8586, 631.6105
24,11872,2665.5112, 385.6167
24,11873,1415.1309,1471.5858
24,11874,2372.4368,1708.6332
24, 9411,2198.1846,1299.8384
24,11875,2510.4351,1253.1415
24,11876,3024.0393, 677.9941
24,11877,2495.7551,1829.5364
24,11878,1728.2297,1205.3326
24,11879,2025.2876,2076.3721
24,11880,2039.0543,1934.8995
24,11881,2699.4951,1541.2059
24,11882,1758.0730,2103.4177
24,11248,3033.4341,1686.2532
24,11883,1401.0803,1611.9731
24,11884,2457.5325,1431.8164
24,11885,2382.9011,1685.5216
24,11886,3647.5962,1512.7327
24,11887,3600.6094,1477.4578
24,11888,2809.7583,1387.2025
24,11889,1600.8274,2230.4004
24,11890,2319.8130, 606.7079
24,11891,1979.4897,1296.9836
24,11892,2266.2393,2074.8633
24,11893,2129.8574, 810.0070
24,11894,2230.0771,1472.0316
24,11895,1969.1484,2753.4351
24,11897,1121.1907,2124.3716
24,11898,3531.9492,1060.1965
24,11899,2274.9626,1928.0427
24,11900,2282.9929,1909.8961
24,11901,2042.3613, 713.2036
24,11902,2214.9922, 498.9831
24,11903,1344.5588,1835.4308
24,11904, 856.6365,2439.9058
24,11233,2366.2356,1293.9457
24,11905,2393.3677,1729.3098
24,11906,2280.4819,1693.8828
24,11907,2032.2437,2315.7483
24,11908,1765.9474,2613.0488
24,11909,1238.1793,2053.1753
24,11910,1861.7328,1147.1162
24,11911,3321.9187,1077.4023
24,11912,2450.5962,1729.8500
24,11913, 812.2541,2449.7612
24,11914,3084.7012, 560.3124
24,11916,1524.7026,1787.6829
24,11917,1311.3428,2030.5273
24,11210,2285.8960, 471.4647
24,11918,1379.3383,1557.4824
24,11919,2670.0007,1630.1989
24,11920,2440.5540, 938.7774
24,11921,1697.2136,2786.5083
24,11922,2092.9810,1838.6094
24,11923,3580.6636, 497.0972
24,11924,2226.0747, 706.4384
24,11925,1708.9834,2450.8042
24,11926,2674.9617, 914.9259
24,11927,1154.2166,1945.3418
24,11929,2222.6680,3262.2002
24,11930, 869.2141,2439.7148
24,11931,1278.2646,2091.2109
24,11932,2412.3799, 992.8273
24,11933, 866.5469,2476.6458
24,11934,1039.9756,2183.6477
24,11935,3504.7881,1548.1357
24,10302,2926.8354, 247.1620
24,11936,2437.3958, 434.1053
24,11937,2180.4663,1197.8673
24,11938,3341.5068,1783.6960
24,11939,3609.5605, 601.0119
24,11940,1293.0881,2008.6931
24,11941,3366.5815,2800.4661
24,11942,2117.1433,2311.3567
24,11943, 776.1268,2471.2170
24,11944,3709.6611, 742.6406
24,11945,2745.1628, 806.0209
24,11946,3635.3457,1038.4766
24,11947,1509.7283,2459.2671
24,11016,2695.5610,1001.2955
24,11948,3617.2988, 397.4465
24,10006,2668.7581, 437.4156
24,11949,1556.8997,2165.8013
24,11950,1431.1595,1712.3462
24,11951,1637.0403,1657.4268
24,11952,2379.8508,1383.7462
24,11953,1007.0315,2590.1880
24,11954,2745.8706,2581.7695
24,11955,2167.9912,3174.7979
24,11956,1973.1711, 749.1454
24,11957,2684.9832,2689.9746
24,11958,2168.1194,3345.5356
24,11959,3680.4829, 420.0480
24, 9762,2456.3784,1394.3705
24,11960, 953.5498,2595.2893
24,11961,2074.8501,1353.8009
24,11962,1778.1028,2590.4800
24,12343,1647.7404,2684.1152
24,12344,1499.4951,2478.4497
24,11988, 767.8088,2648.3955
24,12345,3368.5356,1697.4937
24,10901,1994.2858,1662.0601
24,12076, 842.1730,2555.5181
24,11978,1097.6415,2111.5422
24,12346,2094.4092,2311.4133
24,12347,2885.2026,2063.1965
24,12348,1716.4921,2540.2646
24,12068,1549.0172,2740.9939
24,12349,2167.5586,1370.2216
24,12350,1905.1255,1955.4520
24,10445, 859.5846,2633.6565
24,12351,1663.7233,2573.2371
24,12123,1986.1064,2635.4634
24,12059, 857.0490,2561.0054
24,12103, 805.4335,2607.8821
24,12352,2330.3845,1837.5365
24,12032, 785.1545,2640.7153
24,12353, 773.7224,2599.3254
24,12354,1771.1133,2629.3027
24,12355,3353.7014,2532.9585
24,12356,1195.6775,2085.6162
24,12080,1589.4583,2638.0732
24,11979,1226.6318,2073.1628
24,12036,1925.2012,1987.6572
24,34607,1755.0471,2582.2241
24,12194,2215.6465,2675.3909
24,10273,2331.5413,1312.0298
24,11969, 869.7595,2539.5334
24,12358,1576.4442,2684.5313
24,12000,1200.1405,2117.3071
24,12359,1608.5771,2328.2539
24,12022,2534.7559,1218.3359
24,12360,1503.9597,2600.5815
24,10180,2152.0706,1396.9563
24,12361,3043.3857,1535.9238
24,12023,3608.5071,1523.6133
24,12091,3417.1123,1627.4395
24,12362,1451.0735,2359.7344
24,12363,2665.3530,2701.3921
24,12364,1592.2539,2289.2815
24,12365,3097.4424,2663.7805
24,11970,1708.7412,2685.4341
24,12001,2609.4067,1243.6290
24,12366,2899.2310,2563.1995
24,12042,2935.7490,1173.4908
24,12187,3257.5952,2574.1250
24,12367, 820.8314,2614.0085
24,12368,2873.8704,2084.3398
24,12069,2435.7131,1254.4059
24,12369,2479.9666,2628.2021
24,10897, 787.6673,2428.7136
24,12371,1736.7736,2652.2241
24,34606,3425.6414,2617.8135
24,14163,3380.9868,1666.8169
24,12375,3058.8357,2619.1633
24,12376,1740.3760,2531.4102
24,12377,2357.6748,1352.2729
24,11981,1502.6947,2348.6577
24,12378,3222.9902,2246.1816
24,12379,2628.7561,2697.1504
24,11987,2341.9541,2703.5085
24,10264,3175.1372,1137.8501
24,12184,1730.9581,2521.3582
24,12380,2277.0117,2696.9214
24,10221,2130.9050,1331.9634
24,12045,1430.9501,1565.4814
24,12381,2843.5374,1904.2354
24,12382,1982.9634,2115.2832
24,12383,3577.8389,1063.7950
24,12384,2611.7993,1204.6293
24,12385,3380.9580,2532.5044
24,12071,1488.8375,2309.9067
24,12386, 842.8087,2463.9512
24,11967,1345.7141,1642.0947
24,12188,3101.0803,2722.7114
24,12082,3293.5330,2715.8438
24,12387,1913.5881,2562.7651
24,12388,2803.2517,2709.3740
24,12389,3345.0356, 891.9654
24,12065,2986.8088,2739.9980
24,11984,1181.1436,2056.0815
24,12390,2084.0974,2676.0967
24,12089,3075.7092,2710.5188
24,12150,2732.0083,1177.8376
24,11143,2762.9209,1991.6504
24,12112,3334.8252,1072.2328
24,12391,1395.0739,1666.9858
24,12392,3246.7534,1854.6010
24,12393,3333.7932,2528.0862
24,12394,2118.4917,1399.9761
24,12395,2629.6333, 726.4808
24,12396,2189.8945,1358.1302
24,12397,3631.5991,2237.5549
24,12398,1059.9668,2594.2622
24,12399,2930.5999,1151.8562
24,12400,3339.3259, 848.5804
24,12401,2224.8064,1295.7271
24,11977, 852.8344,2548.8274
24,12206,3314.6450,2298.8611
24,10480,2425.8723,1215.7999
24,12402,3057.5044,2749.9707
24,12403,3347.8135,1818.1178
24,12086,3033.8779,2665.2085
24,12404,1576.4807,2214.6934
24,12093,2226.0098,2517.6609
24,12198,2085.2095,1366.9590
24,12085,2507.9917, 896.5973
24,34605,3355.6758,2720.6858
24,12407,2360.2322,1736.8115
24,11064,2531.5093,1598.1459
24,12408,2499.4519,2624.3325
24,12084,1568.5237,2639.8218
24,12409,3255.5291,2726.9434
24,12410,3242.3120,2720.1438
24,12411,2592.8369,1222.4569
24,12161,2936.5452,2566.8936
24,13614,2243.7190,1568.6145
24,12412,3098.6130,2539.1208
24,12167,1555.4536,2415.5337
24,12413,3549.4968,1660.0876
24,12414,2562.2310, 834.2753
24,12415,1917.4348,1974.9250
24,12416,1722.3420,2732.6816
24,12417,3408.4189,1679.1987
24,12131,1972.2057,2666.3538
24,12418,2637.8464,1871.3557
24,12419,1877.4507,2646.4116
24,11986,1734.9705,2681.5588
24,12420,2309.0850,1672.8694
24,12156,3178.0967,1888.8308
24,12421,2290.3279,2674.6201
24,12422,1869.3958,2086.4429
24,12423, 855.7025,2617.5601
24,12078,2641.2651,2026.0911
24,34604,2317.9961,2701.1462
24,12054,1563.9037,2706.6072
24,12425,2564.6899,1245.1121
24,12426,2801.9639,1175.9543
24,12427,3137.6531,2044.8367
24,12007,3302.4717,2540.1772
24,12428,2206.4375,1581.4661
24,12143,2161.6902,1765.2063
24,12429,3276.6423,2751.2603
24,12430,3455.0876,1078.9578
24,12431,3275.2751,2713.9287
24,12114,3632.3250,1560.7798
24,12432,3345.1665,2515.0576
24,10707,1671.9299,2513.1992
24,12433,3158.1704,1923.1625
24,12191, 833.5339,2484.1492
24,12434,3102.0605,2555.1018
24,12435,2780.0083,2681.6453
24,12151,3007.4355,1607.5245
24,12436,2245.5183,1443.6456
24,34602,2219.3079,2088.8137
24,12438,1673.6140,2176.5181
24,12439,2540.1567, 899.4313
24,12077,1409.2874,1764.6030
24,12440,2245.9370,1995.0203
24,12047, 932.4019,2549.3025
24,12441,1950.2559,1866.1713
24,12442,2418.5337,2088.7441
24,12443,1731.8386,2666.5693
24,12444,3361.5000,1071.2275
24,12445,1944.5265,2701.7007
24,12446,3593.3718,1061.8304
24,12165,1647.9396,2568.7278
24,12447,3040.1597,1151.2251
24,12196,3053.8650,1839.7915
24,12448,3449.3689,1590.4124
24,11071,2632.2427,1884.8567
24,12109,2065.2849,2696.8489
24,11996,1190.3406,2041.4442
24,12449,2728.6536,2713.8257
24,12450,2700.9570,2547.7651
24,12451,3104.5432,2653.3623
24,12107,1569.7469,2162.2476
24,12452,1988.9138,1267.8534
24,12137,2182.0483,1601.9248
24,12453,1998.6750,2303.4192
24,12454,3192.2815,1884.4937
24,12455,2921.5007, 809.3279
24,12456,3120.0090, 871.6850
24,12099,2091.1838,2275.6846
24,34601,3277.4390,2578.0132
24,12458,2491.3438,1856.6052
24,12459,1217.9382,2087.4050
24,12460,3305.1858, 909.5800
24,12461, 830.0343,2637.1836
24,12462,2230.4695,1047.1440
24,12160,3000.3813,1638.0330
24,12463,2519.0830,2237.0017
24,12140,2452.0215,1262.9313
24,12464,2668.6667,1852.8779
24,12465,3139.6807,2631.7202
24,12205,2328.9314,2562.1648
24,12213,2222.0039,2560.8315
24,12466,3504.8652,1803.2843
24,12467,3064.0994,1865.5853
24,12468,2625.7769,2614.8066
24,13406,3185.8699,1850.5037
24,12470, 793.2038,2608.9351
24,12472,3172.8291,1989.8828
24,12116,1400.3274,1719.1499
24,12473,3646.2761,1496.5074
24,12474,1519.1609,2573.1187
24,12475,1949.0414,2636.2124
24,12113,2023.8164,1985.4052
24,12012,1240.7891,2566.9192
24,12476,1502.3621,2641.9058
24,12477,1654.0144,2667.1365
24,12478,3326.5754,1641.5757
24,12479,1740.6619,2597.4536
24,12125,1903.3435,2701.1992
24,12480,1634.7274,2649.5750
24,12481,1878.8575,2595.3623
24,12482,1481.1709,1707.1060
24,12483,2008.4346,1748.1093
24,12484,3566.1714,1932.9626
24,12485,1508.2184,2249.4216
24,12486,2133.7710,2532.8218
24,12152,2299.1973,2004.2360
24,12487,1866.8986,2000.8223
24,12146,2719.3884,2601.3354
24,14428,1176.8978,2156.2432
24,12489,3184.9631,1998.5944
24,11608,2800.4773,1691.3827
24,12490,3518.3286,1648.2107
24,12168,1754.7610,2638.5283
24,12491,1532.9744,2186.0352
24,12492,2480.0947,1384.7483
24,12493,1704.5291,1398.4835
24,12494,2913.0784,1752.5767
24,12495,2319.6211,1827.7542
24,12496,3095.1187,2768.7017
24,12497,1996.2283,1812.4790
24,12498,3187.6172,1902.4033
24,12499,1869.9758,1861.6624
24,12035,2424.3335,1235.6785
24,12043,1791.0746,2531.7295
24,12500,1677.6025,1708.4050
24,12501,1641.7645,2518.4099
24,13466,1553.8702,2714.7751
24,12504,2546.5984,2691.0149
24,12505,3332.2419,2691.3770
24,12506,1046.0352,2617.1160
24,12507,1616.1758,2238.7712
24,12508,1138.3202,2143.2803
24,12510,3354.5898,1658.8132
24,12511,3392.2813,2500.3008
24,12512,2308.3381,1697.4648
24,12072,2761.4902,2293.0535
24,12513,3168.2637,1874.8113
24,12514,1460.5620,2259.9512
24,12515,3029.2695,1883.6110
24,12183,2212.8857,1379.4528
24,12516,3320.6274,1763.5623
24,12517,1294.6477,2603.2168
24,12518,3164.0322,1896.7754
24,12519,3579.7256,1558.9160
24,12520,3697.7729,1498.4897
24,12162,2432.7505,2556.6206
24,12522,2846.3354, 818.8027
24,12005, 833.0298,2418.4568
24,12044,1353.6506,1546.1061
24,12189,2425.7124,1650.9468
24,12523,1583.6886,2119.1313
24,10015,2476.5642,1399.7974
24,12524,2867.9485,1770.5547
24,12525,2149.2898,1547.5535
24,12064,2993.7024,1574.3547
24,12526,3617.3755,1779.6003
24,12527, 834.0273,2434.2900
24,12528,2137.6648,2663.4614
24,12117,2202.4165,1356.9175
24,12212,2021.3781,1853.9968
24,12529,2190.6169,2733.0137
24,12530,1061.1322,2554.2808
24,12174,3218.3745,2318.5664
24,12531,2924.3904,1165.0610
24,12532, 753.9628,2674.6553
24,12533,2052.3225,1907.5173
24,12534,3086.4746, 904.8783
24,12172,1852.3322,2654.5701
24,12536,2243.5520,1047.6117
24,12537,1410.1840,1824.1321
24,12538,2322.0308,2551.9026
24,12539,1625.6785,2264.7070
24,12540,1592.2258,2104.3452
24,12541,3619.1719,1729.9688
24,12542,3044.1753,2576.6816
24,12211,2101.8552,1600.0857
24,12063, 768.8091,2670.5686
24,11997,3646.5457,1553.3740
24,12543,3317.9570,2784.0479
24,12544,1514.3276,1752.8282
24,12545,2443.7974,3398.9746
24,12546,3225.5767,1683.9741
24,12547,3383.3716,2257.5889
24,12548,1301.5723,1832.5765
24,12550,2444.2495,2519.8772
24,12551,2399.8538,2642.1641
24,12552,2178.8721,2724.8369
24,12553,2444.8562,1746.3945
24,12554,3123.7524, 838.4325
24,12555,2168.2864,1751.2390
24,12556,3151.1113,1140.1272
24,12557,1654.5157,2276.5444
24,12558,2879.9912,2709.7014
24,10899,2356.6851,1663.4359
24,12559,3105.9509,2638.7607
24,12560,2453.1052,2573.4893
24,12561,1783.9036,1644.2811
24,12562,2522.7700,1193.8369
24,12563,1870.8562,2637.2019
24,12564,1466.1340,2194.2114
24,12142,1765.4089,1181.5254
24,12565,3330.4814,2287.8733
24,12566,2408.4185,2022.6213
24,12567,3173.7959,1911.4148
24,12568,3162.4558, 904.4134
24,12569,1386.4204,1740.6284
24,12570,2370.5662,2727.5103
24,12571,2929.4946,1803.1812
24,12572,2939.9604,1159.5170
24,12057,1168.2493,2532.8777
24,12574,2147.2434,1304.9828
24,12575,2726.1597,2096.7593
24,12576,2588.8669,1244.0542
24,12577,3603.0874,1750.6089
24,12578,2501.3813,2612.1182
24,12579,1969.6589,1791.7865
24,12580,2495.4390, 936.1392
24,34633,3597.7429, 976.9532
24,11198,2173.1521,1587.1024
24,12245,2601.4895, 754.5253
24,12581,2476.2769, 973.2766
24,11597,2460.0557,1021.1520
24,12061,3700.2324,1250.7388
24,12242,2141.1006,1161.7693
24,12582,2702.8806,1013.1283
24,12583,3298.2292, 896.8503
24,12228,3132.7700,1052.5216
24,12584,2508.1201,2637.2317
24,12233,1892.4514,1691.4807
24,12585,2268.1836,2047.3892
24,11983,3666.3137,1414.0094
24,14346,2266.5864,1949.4421
24,11974,1357.1379,1583.4009
24,12098, 820.8252,2540.6694
24,12223,3246.2046,1826.6387
24,12586,3683.9536,1419.0852
24,12587,2594.8584, 742.9045
24,12588,2228.4526,1073.4888
24,12279,3037.2141,1162.6118
24,12255,2423.0977, 981.3055
24,10701,1850.4573,1769.5691
24,12589,2221.3110, 811.7880
24,12250,2328.0635,1197.2695
24,12590,2576.2227, 801.8185
24,12264,3317.6836,1429.7524
24,12591,3037.8879, 901.6959
24,12592,3265.9961, 911.1249
24,10934,2571.3132, 789.6710
24,11992,1222.8531,1987.8262
24,12593,3295.2703, 874.9875
24,12594,3300.1860,1112.1848
24,11627,3508.9023,1007.8356
24,12595,2152.5713,1631.2556
24,12596,2109.3179,1446.2563
24,10386,3332.7046,1086.0703
24,12597,1915.0254,2697.0598
24,12598,3030.7058, 794.2955
24,12599,2351.7231,2612.2617
24,12138,2865.3728,2030.7847
24,12265,2477.7805,1528.9333
24,12600,2352.2656,1753.6855
24,12601,3101.3071, 920.1067
24,12603,2488.1179, 813.8186
24,12604,2812.3528, 865.4462
24,12605,1699.5852,1460.8628
24,12269,2165.7231,1227.3713
24,12019,3164.5884, 874.2795
24,11520,2466.5522,1882.8756
24,11620,2615.6833, 791.4313
24,12222,3384.1848,1687.4392
24,12243,2399.9033,1031.5491
24,12606,1596.0358,2610.4551
24,12607,2913.8320,2561.7419
24,12267,1963.3821,2015.8412
24,11521,2747.1384, 893.3463
24,12608,2425.1028,1078.3828
24,12610,2050.1227,1635.8583
24,12611,1220.0352,1976.5789
24,12612,3211.7710, 853.9445
24,12614,2558.2502,1424.2930
24,12615,2982.1831,2682.4866
24,12616,2365.8647,1053.4486
24,12617,3527.3975,2556.9397
24,12618,1872.1130,2658.0459
24,12619,3699.1333,1032.5859
24,12236,3379.0845,1357.1570
24,12620,2718.7461,1372.6532
24,12621,3217.1880,2693.4448
24,12623,1913.9061,1652.4678
24,12624,3169.6851,1127.4740
24,12239,3279.9907,1591.4272
24,12625,2528.6301,1033.7686
24,12626,1398.3154,1805.4241
24,11497,3140.7964, 832.8501
24,12627,3430.5046,2592.5759
24,12171,2783.1313,1178.8198
24,11503,3659.8877, 982.5055
24,12028,3360.6162,2555.8508
24,12628,2717.7686,2021.4667
24,12629,3011.0645,2638.0625
24,12630,3665.1211,2751.5586
24,12631,2070.8342,1802.4150
24,12017,2372.2705,1212.1340
24,12277,1863.5127,3091.5698
24,12632,2171.3325,1291.4340
24,12633,3335.9502,1625.5581
24,12299,1644.4408,2544.8560
